road	Z5001
name	Panchagarh-Goalpara-Ruhea Road
length	27
from	Panchagarh
to	Ruhea
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=848
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=848&RoadNo=Z5001
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=848&RoadNo=Z5001
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=848&RoadNo=Z5001
