road	Z5209
name	Singra-Gurudaspur-Chatmohor Road
length	50
from	Singra
to	Chatmohor
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1141
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1141&RoadNo=Z5209
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1141&RoadNo=Z5209
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1141&RoadNo=Z5209
