road	Z2822
name	Kulaura-Prithmipasha-Hazipur-Sharifpur Road
length	24
from	Choumohona
to	Sharifpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1517
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1517&RoadNo=Z2822
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1517&RoadNo=Z2822
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1517&RoadNo=Z2822
