road	Z3006
name	West end of Mostofa kamal Lins to Pallabi Road
length	6
from	West end of Mostofa kamal Lin
to	Pallabi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1681
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1681&RoadNo=Z3006
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1681&RoadNo=Z3006
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1681&RoadNo=Z3006
