road	Z3708
name	Madupara Link Road
length	5
from	Tinali More
to	BGB Camp
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1704
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1704&RoadNo=Z3708
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1704&RoadNo=Z3708
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1704&RoadNo=Z3708
