road	Z2047
name	Panchdona (Dhaka-Sylhet Highway)-Danga-Palas (Gorashal) Road
length	16
from	Panchdona
to	Gorashal
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=938
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=938&RoadNo=Z2047
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=938&RoadNo=Z2047
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=938&RoadNo=Z2047
