road	Z4019
name	Madhupur-Gopalpur Road
length	11
from	Madhupur ( Int with N4)
to	Gopalpur Bazar ( Int with Z4017)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1794
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1794&RoadNo=Z4019
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1794&RoadNo=Z4019
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1794&RoadNo=Z4019
