road	Z2008
name	Chunarughat-Satuajuri-Natunbazar Road
length	13
from	Chunarughat
to	Natun Bazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1198
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1198&RoadNo=Z2008
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1198&RoadNo=Z2008
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1198&RoadNo=Z2008
