road	Z1703
name	Anwara - Tailardwip Ferryghat Road
length	7
from	Anwara
to	Tailardwip Ferryghat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1274
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1274&RoadNo=Z1703
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1274&RoadNo=Z1703
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1274&RoadNo=Z1703
