road	Z8416
name	Munshibazar - Hatgazaria Alternative Road
length	6
from	Mushibazar
to	Hatgazaria
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1109
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1109&RoadNo=Z8416
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1109&RoadNo=Z8416
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1109&RoadNo=Z8416
