road	Z2020
name	Fenchuganj -Maizgaon-Palbari Road (Fenchuganj Link Road)
length	10
from	Fenchuganj
to	Palbari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1236
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1236&RoadNo=Z2020
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1236&RoadNo=Z2020
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1236&RoadNo=Z2020
