road	Z1036
name	Hashimpur Rail Station-Bagicharhat-Boroma Road
length	9
from	Hashimpur Rail Station
to	Boroma
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1226
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1226&RoadNo=Z1036
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1226&RoadNo=Z1036
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1226&RoadNo=Z1036
