road	Z1026
name	Khanahat-Dhopachhari-Bandarban (Dulupar) Road
length	20
from	Khanhat
to	Bandarban (Dulupar)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1240
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1240&RoadNo=Z1026
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1240&RoadNo=Z1026
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1240&RoadNo=Z1026
