road	Z5611
name	Rajarhat-Teesta Road
length	10
from	Rajarhat
to	Teesta
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1602
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1602&RoadNo=Z5611
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1602&RoadNo=Z5611
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1602&RoadNo=Z5611
