road	Z1606
name	Baghaihat-Marisha Road
length	19
from	Baghaihat
to	Marisha
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1220
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1220&RoadNo=Z1606
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1220&RoadNo=Z1606
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1220&RoadNo=Z1606
