road	Z6819
name	Boalia-Chowdhala Road
length	8
from	Boalia
to	Chowdhala
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1087
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1087&RoadNo=Z6819
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1087&RoadNo=Z6819
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1087&RoadNo=Z6819
