road	Z4603
name	Sherpur (Bangaon)-Nunni-Hatipagar Road
length	14
from	Bangaon
to	Hatipagur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1393
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1393&RoadNo=Z4603
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1393&RoadNo=Z4603
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1393&RoadNo=Z4603
