road	Z6816
name	Shibganj By-Pass Road
length	5
from	Rasulpur
to	Salimabad/Pathan Para
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1045
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1045&RoadNo=Z6816
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1045&RoadNo=Z6816
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1045&RoadNo=Z6816
