road	Z4025
name	Jamalpur (Pouro Gate)-Kalibari-Sharisabari (Bausi) Road
length	17
from	Poura Gate
to	Baushi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1233
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1233&RoadNo=Z4025
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1233&RoadNo=Z4025
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1233&RoadNo=Z4025
