road	Z5012
name	N501to Shah Ali Mazar Link Road
length	1
from	Int with N501
to	Shah Ali Mazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1744
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1744&RoadNo=Z5012
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1744&RoadNo=Z5012
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1744&RoadNo=Z5012
