road	Z5709
name	Nilphamari By-Pass Road
length	8
from	Nilphamari By-Pass
to	Nilphamari By-Pass
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1251
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1251&RoadNo=Z5709
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1251&RoadNo=Z5709
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1251&RoadNo=Z5709
