road	Z5301
name	Boda Upazilla Headquarter Connecting Road
length	1
from	Boda
to	Boda Upazilla
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1752
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1752&RoadNo=Z5301
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1752&RoadNo=Z5301
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1752&RoadNo=Z5301
