roadNo	roadId	startChainage	endChainage	width	nrLanes
Z5209	1141	0	0.048	5.5	2
Z5209	1141	0.048	0.45	5.5	2
Z5209	1141	0.45	0.6	5	1.5
Z5209	1141	0.6	1	3.5	1
Z5209	1141	1	1.7	3.2	1
Z5209	1141	1.7	2.45	3.6	1
Z5209	1141	2.45	2.6	3.6	1
Z5209	1141	2.6	4	3.4	1
Z5209	1141	4	5	3.2	1
Z5209	1141	5	12.54	3.7	1
Z5209	1141	12.54	12.87	3.2	1
Z5209	1141	12.87	17.4	3.7	1
Z5209	1141	17.4	18.01	3.2	1
Z5209	1141	18.01	24.03	3.7	1
Z5209	1141	24.03	28.12	5.2	1.5
Z5209	1141	28.12	31.88	5.5	2
Z5209	1141	31.88	35.39	4.9	1.5
Z5209	1141	35.39	35.54	6.9	2
Z5209	1141	35.54	36.075	4.7	1.5
Z5209	1141	36.075	37.83	3	1
Z5209	1141	37.83	42.01	3.7	1
Z5209	1141	42.01	48.69	5.5	2
Z5209	1141	48.69	49.94	4.9	1.5
Z5209	1141	49.94	50.22	3.9	1
Z5209	1141	50.22	50.32	5.5	2
