road	Z5043
name	Taras-Gurudaspur Road
length	18
from	Taras
to	Gurudashpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1360
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1360&RoadNo=Z5043
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1360&RoadNo=Z5043
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1360&RoadNo=Z5043
