road	Z1083
name	Feni Old Airport Road
length	3
from	Salauddin School More
to	Sadar Hospital More
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=962
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=962&RoadNo=Z1083
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=962&RoadNo=Z1083
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=962&RoadNo=Z1083
