road	Z5624
name	Bhurungamari-Sonahat land port-Madarganj-Bhitarband-Nageswari Road
length	50
from	Bhurangamari
to	Nageswari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1142
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1142&RoadNo=Z5624
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1142&RoadNo=Z5624
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1142&RoadNo=Z5624
