road	Z1030
name	Feni (Elahiganj)-Rajapur-Koriashmunshi-Daganbhuiyan (Tutali) Road
length	23
from	Elahiganj/Devipur
to	Tulatali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1310
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1310&RoadNo=Z1030
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1310&RoadNo=Z1030
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1310&RoadNo=Z1030
