road	Z6855
name	Bagshara-Bagdhani-Bildharampur-Chabbisnagar-Palashbari-Gunigram Road
length	29
from	Bagshara
to	Gunigram
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1084
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1084&RoadNo=Z6855
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1084&RoadNo=Z6855
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1084&RoadNo=Z6855
