road	Z1441
name	Sonapur-Kabirhat-Companiganj (Bashurhat)-Daganbhuiyan Road
length	30
from	Sonapur
to	Daganbhuiyan
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=948
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=948&RoadNo=Z1441
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=948&RoadNo=Z1441
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=948&RoadNo=Z1441
