road	Z5472
name	Adamdighi-Santahar Sailo-Raninagar Road
length	12
from	Adamdighi Rail station
to	Raninagar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1007
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1007&RoadNo=Z5472
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1007&RoadNo=Z5472
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1007&RoadNo=Z5472
