road	Z1063
name	Bhaberchar-Gazaria-Munshiganj Road
length	17
from	Bhaberchar
to	Munshiganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1068
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1068&RoadNo=Z1063
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1068&RoadNo=Z1063
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1068&RoadNo=Z1063
