road	Z5503
name	Joypurhat-Panchbibi-Hili Road
length	22
from	Joypurhat
to	Hili
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1408
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1408&RoadNo=Z5503
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1408&RoadNo=Z5503
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1408&RoadNo=Z5503
