road	Z2832
name	Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road
length	16
from	Daudabad
to	Dhaka Dakhin
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1326
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1326&RoadNo=Z2832
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1326&RoadNo=Z2832
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1326&RoadNo=Z2832
