road	Z6029
name	Chatmohor-Zonali-Baraigram Road
length	18
from	Chatmohor (Intersection with R604)
to	Baraigram (Razzak More)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1463
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1463&RoadNo=Z6029
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1463&RoadNo=Z6029
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1463&RoadNo=Z6029
