road	Z8035
name	Kotalipara (Radhaganj)-Pirerbari-Dakshin Dashar Road
length	24
from	Kotalipara (Radhaganj)
to	Dakshin Dashar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1768
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1768&RoadNo=Z8035
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1768&RoadNo=Z8035
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1768&RoadNo=Z8035
