road	Z3705
name	Birishiri-Bijoypur Landport Connecting Road
length	11
from	Birishiri
to	Bijoypur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1705
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1705&RoadNo=Z3705
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1705&RoadNo=Z3705
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1705&RoadNo=Z3705
