road	Z8699
name	Chandra-Haimchar Road
length	8
from	Chandra
to	Haimchar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1242
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1242&RoadNo=Z8699
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1242&RoadNo=Z8699
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1242&RoadNo=Z8699
