road	Z5015
name	Taxerhat-Laldighi-Taraganj-Kishoreganj Road
length	28
from	Taxerhat
to	Kishoreganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1029
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1029&RoadNo=Z5015
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1029&RoadNo=Z5015
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1029&RoadNo=Z5015
