road	Z3009
name	Sripur-Bairagirchala Road
length	5
from	Sripur
to	Bairagirchala
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1311
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1311&RoadNo=Z3009
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1311&RoadNo=Z3009
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1311&RoadNo=Z3009
