road	Z3711
name	Phulpur-Haluaghat-Tinkuni More Road
length	27
from	Phulpur
to	Tinkunimore
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1231
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1231&RoadNo=Z3711
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1231&RoadNo=Z3711
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1231&RoadNo=Z3711
