road	Z3032
name	Fulbaria-Ashim-Sangkivanga-Bagar Bazar Road
length	29
from	Bagar Bazar
to	Fulbaria
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1515
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1515&RoadNo=Z3032
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1515&RoadNo=Z3032
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1515&RoadNo=Z3032
