road	Z4606
name	Jamalpur (Nandibazar)-Dhanua Kamalpur-Raumari-Datbhanga Road
length	87
from	Nandibazar
to	Datbhanga
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1504
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1504&RoadNo=Z4606
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1504&RoadNo=Z4606
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1504&RoadNo=Z4606
