road	Z8208
name	Basilla Bridge Approach Road
length	6
from	Basilla Bridge Approach
to	Basilla Bridge Approach
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1570
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1570&RoadNo=Z8208
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1570&RoadNo=Z8208
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1570&RoadNo=Z8208
