road	Z8601
name	Shariatpur (Burirhat)-Goshairhat Road
length	16
from	Burirhat
to	Goshairhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1250
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1250&RoadNo=Z8601
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1250&RoadNo=Z8601
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1250&RoadNo=Z8601
