roadNo	roadId	startChainage	endChainage	width	nrLanes
Z1048	1597	0	0.015	7	2
Z1048	1597	0.015	0.69	3.65	1
Z1048	1597	0.69	1.5	3.55	1
Z1048	1597	1.5	2.1	3.55	1
Z1048	1597	2.1	3.037	3.55	1
Z1048	1597	3.037	3.117	3.55	1
Z1048	1597	3.117	4.762	3.65	1
Z1048	1597	4.762	4.862	3.65	1
Z1048	1597	4.862	6.872	3.65	1
Z1048	1597	6.872	8.812	3.65	1
Z1048	1597	8.812	10.007	3.65	1
Z1048	1597	10.007	11.143	5.5	2
Z1048	1597	11.143	11.903	3.65	1
Z1048	1597	11.903	12.845	3.65	1
Z1048	1597	12.845	15.265	3.65	1
Z1048	1597	15.265	17.895	3.65	1
Z1048	1597	17.895	17.955	3.65	1
Z1048	1597	17.955	19.276	3.65	1
Z1048	1597	19.276	21.852	3.65	1
Z1048	1597	21.852	23.122	4.8	1.5
Z1048	1597	23.122	25.727	3.65	1
Z1048	1597	25.727	25.902	4.35	1.5
Z1048	1597	25.902	27.262	3.5	1
Z1048	1597	27.262	27.502	3.65	1
Z1048	1597	27.502	31.13	9	3
