road	Z5011
name	Sayedpur-Parbatipur Road
length	13
from	Sayedpur Bus-Stand
to	Parbatipur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1030
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1030&RoadNo=Z5011
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1030&RoadNo=Z5011
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1030&RoadNo=Z5011
