road	Z1429
name	Shahid Mazharul Munir Sarak (Maijdee-Islamia-Uderhat-Dasherhat-New Teariganj-Bhabaniganj Road)
length	30
from	Mijdee
to	Bhabaniganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=907
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=907&RoadNo=Z1429
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=907&RoadNo=Z1429
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=907&RoadNo=Z1429
