road	Z1121
name	Phultala-Magbazar Road
length	3
from	Phultala
to	Magbazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1728
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1728&RoadNo=Z1121
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1728&RoadNo=Z1121
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1728&RoadNo=Z1121
