roadNo	roadId	startChainage	endChainage	width	nrLanes
R771	904	0	0.03	4.2	1.5
R771	904	0.03	0.333	4.2	1.5
R771	904	0.333	5.27	3.7	1
R771	904	5.27	7.625	3.35	1
R771	904	7.625	9	3.7	1
R771	904	9	10.292	3.7	1
R771	904	10.292	14.585	5.5	2
R771	904	14.585	23.13	5.5	2
R771	904	23.13	28.66	3.7	1
R771	904	28.66	29.36	5.5	2
R771	904	29.36	31.18	3.7	1
