road	Z1044
name	Gouripur-Kachua-Hajiganj Road
length	40
from	Gouripur
to	Haziganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=975
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=975&RoadNo=Z1044
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=975&RoadNo=Z1044
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=975&RoadNo=Z1044
