road	Z7489
name	Chandpara-Talina-Jalalpur-Talsar Bazar-Drolaxmipur-Khalishpur Road
length	39
from	Chandpara
to	Khalishpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=989
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=989&RoadNo=Z7489
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=989&RoadNo=Z7489
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=989&RoadNo=Z7489
