road	Z5004
name	Ranishankoil-Haripur Road
length	18
from	Ranishankail
to	Haripur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1035
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1035&RoadNo=Z5004
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1035&RoadNo=Z5004
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1035&RoadNo=Z5004
