road	Z2048
name	Dangabazar - Islampur Kheyaghat Road
length	3
from	Dangabazar
to	Islampur Kheyaghat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1792
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1792&RoadNo=Z2048
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1792&RoadNo=Z2048
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1792&RoadNo=Z2048
