road	Z1122
name	Noor Ahmed Ghata-Chokoria-Badarkhali Road
length	1
from	Noor Ahmed Ghata
to	Badarkhali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1729
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1729&RoadNo=Z1122
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1729&RoadNo=Z1122
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1729&RoadNo=Z1122
