road	Z8504
name	Tungipara Thana Complex-Patgati Road
length	2
from	Mazar
to	Health Complex
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1125
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1125&RoadNo=Z8504
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1125&RoadNo=Z8504
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1125&RoadNo=Z8504
