road	Z7106
name	Goalonda (Jamtala)-Godarbazar-Pangsha-Habashpur Road
length	49
from	Jamtala
to	Habashpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1166
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1166&RoadNo=Z7106
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1166&RoadNo=Z7106
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1166&RoadNo=Z7106
