road	Z6033
name	Bhangura Upazilla Connecting Road
length	10
from	Bhangura Upazilla
to	Bhangura Upazilla
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1049
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1049&RoadNo=Z6033
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1049&RoadNo=Z6033
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1049&RoadNo=Z6033
