road	Z7011
name	Magura-Sripur Road
length	14
from	Magura
to	Sripur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=851
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=851&RoadNo=Z7011
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=851&RoadNo=Z7011
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=851&RoadNo=Z7011
